Variable:,pr
Country:,Afghanistan
Subnational-unit:,Daykundi
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2004,61.53,73.81,75.17,45.01,39.10,2.13,0.13,0.70,0.00,7.56,14.30,27.13
2005,54.25,54.28,71.23,49.57,20.98,2.79,0.12,1.09,0.00,9.66,29.53,48.58
2006,42.94,75.81,84.10,44.64,22.15,2.78,0.16,0.78,0.00,7.00,15.64,38.23
2007,59.33,50.20,41.96,56.02,19.52,2.85,0.27,1.92,0.00,6.88,7.28,30.13
2008,65.36,55.58,55.97,67.07,23.72,6.01,0.07,0.45,0.00,8.94,11.91,39.64
2009,50.35,65.61,66.54,49.44,26.19,3.54,0.22,0.89,0.00,8.84,15.45,27.14
2010,46.05,72.72,77.34,56.44,24.86,2.93,0.12,0.88,0.00,11.16,22.65,26.34
2011,56.09,66.67,77.64,69.17,28.03,2.33,0.12,0.98,0.00,10.26,20.69,43.98
2012,52.25,78.22,71.51,62.42,25.67,3.59,0.12,1.11,0.00,13.42,26.71,28.74
2013,44.19,58.10,65.06,56.74,27.40,2.61,0.11,0.78,0.00,10.30,24.20,26.43
2014,51.05,83.39,73.64,59.74,30.43,2.76,0.16,0.96,0.00,13.14,23.45,31.20
2015,64.08,43.89,91.19,67.00,31.66,3.17,0.13,0.80,0.00,7.23,51.77,31.16
2016,60.42,57.08,72.54,49.03,24.51,1.79,0.11,0.63,0.00,6.74,16.29,28.71
2017,40.96,59.73,77.02,55.96,26.25,2.42,0.09,0.68,0.00,7.71,16.26,29.89
2018,55.79,59.72,74.55,62.29,26.55,2.35,0.14,0.74,0.00,11.50,29.65,30.02
2019,64.02,57.59,78.87,57.86,30.78,1.82,0.07,0.79,0.00,6.54,25.05,32.61
2020,,,,,,,,,,,,
