Variable:,tas
Country:,Afghanistan
Subnational-unit:,Hilmand
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1993,5.93,11.43,13.64,21.11,27.24,30.63,32.07,29.87,25.83,17.97,14.17,9.64
1994,7.18,8.71,16.57,20.04,26.89,31.36,32.17,31.01,23.23,18.65,15.51,8.47
1995,7.01,9.50,13.27,19.85,25.81,30.99,32.68,31.17,25.34,20.17,13.01,7.86
1996,5.55,10.04,15.31,21.18,25.18,30.48,31.98,29.87,26.26,18.87,11.34,8.20
1997,6.68,9.40,14.27,19.70,24.52,30.46,32.96,30.33,25.93,19.44,12.18,8.24
1998,7.03,8.88,14.94,22.74,26.97,30.36,33.00,31.11,26.16,20.31,13.54,10.96
1999,6.80,10.81,15.20,22.60,27.10,31.76,33.18,30.98,26.75,20.64,14.77,8.91
2000,7.51,8.52,14.69,23.97,29.78,30.60,32.04,30.30,25.94,20.25,12.74,9.53
2001,5.98,9.20,15.41,23.29,29.54,31.62,33.28,30.98,25.72,20.29,14.12,11.49
2002,7.62,9.63,16.34,22.42,28.41,31.93,32.72,31.68,25.84,20.99,13.38,8.27
2003,7.83,11.05,15.53,22.64,25.36,31.60,33.17,31.30,25.82,20.32,12.20,8.41
2004,8.67,11.58,17.70,22.97,27.80,31.66,32.81,31.43,25.93,18.60,15.24,9.04
2005,6.19,7.77,15.96,21.15,25.18,31.43,33.51,30.95,27.01,20.75,13.41,9.10
2006,6.14,13.20,16.59,20.47,30.00,31.51,34.39,30.96,26.29,23.13,14.79,7.57
2007,6.58,11.02,15.11,24.70,27.32,31.34,33.07,31.09,25.78,17.97,15.60,8.14
2008,2.92,7.91,18.67,22.90,29.41,33.20,34.17,31.15,27.06,22.14,12.95,9.52
2009,7.25,12.25,17.90,20.57,28.68,30.05,33.80,32.80,27.54,19.75,13.78,9.55
2010,9.16,11.04,19.19,24.49,28.62,31.73,33.36,30.79,25.40,22.14,12.89,7.79
2011,7.12,9.71,16.13,22.44,29.58,32.92,32.94,32.34,26.29,20.86,15.06,6.94
2012,6.18,6.91,15.62,21.86,27.71,30.81,33.86,31.31,25.95,20.11,13.79,8.73
2013,7.73,9.95,16.81,21.36,27.82,32.49,33.69,30.75,27.70,21.88,13.57,8.89
2014,7.09,6.92,14.84,22.16,26.82,32.66,33.76,31.63,27.53,21.20,13.04,8.18
2015,8.08,11.66,14.66,23.36,28.08,32.39,33.15,31.11,25.25,21.04,13.64,8.54
2016,9.47,10.84,16.29,22.43,29.14,32.30,34.21,30.86,27.66,20.79,12.73,11.58
2017,7.07,9.55,16.38,23.89,29.20,32.86,33.25,31.03,26.34,22.00,13.69,8.26
2018,8.15,11.59,18.91,23.61,27.54,32.88,33.98,31.92,26.40,19.94,13.87,9.57
2019,8.69,8.94,14.52,22.33,26.62,31.76,33.96,31.37,28.13,20.92,11.59,8.82
2020,5.70,11.25,14.59,21.93,27.35,32.27,33.57,31.77,25.36,18.26,12.32,7.43
