Variable:,tas
Country:,Afghanistan
Subnational-unit:,Paktya
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2008,-3.38,-1.15,8.62,10.21,16.46,20.30,20.40,18.95,16.76,13.20,6.25,1.92
2009,-0.07,1.80,6.24,9.43,15.49,18.01,20.53,20.81,17.30,11.58,5.09,1.02
2010,0.14,0.06,8.41,13.11,14.93,18.02,19.57,19.08,16.11,13.43,6.01,0.28
2011,-1.75,0.07,6.16,10.45,17.26,20.31,20.24,19.59,16.28,12.42,6.31,-0.34
2012,-2.66,-2.52,4.85,9.82,14.44,18.99,21.29,19.84,16.29,11.22,5.42,0.99
2013,-1.55,0.07,5.42,9.93,15.41,19.90,21.13,19.82,17.77,13.10,5.84,1.31
2014,-0.19,-1.68,4.77,9.91,13.90,19.95,21.08,20.26,17.80,12.41,5.73,0.63
2015,-0.64,1.31,4.14,10.49,14.67,19.56,19.98,19.16,16.11,12.78,5.90,1.08
2016,0.24,1.26,5.58,11.02,15.64,20.52,21.05,19.56,18.06,12.64,5.16,2.00
2017,-1.79,0.04,4.82,11.85,16.36,19.51,20.64,19.88,17.09,13.35,5.99,1.28
2018,0.09,1.77,8.39,11.97,14.70,19.97,21.11,20.80,17.45,11.36,6.10,1.44
2019,-1.53,-0.74,4.37,10.96,13.86,18.40,21.19,19.69,18.44,12.13,4.71,0.45
2020,-2.61,1.26,4.95,9.63,14.36,18.83,20.60,20.45,16.38,11.01,4.51,-0.55
