Variable:,tas
Country:,Afghanistan
Subnational-unit:,Nangarhar
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1982,4.62,2.88,7.95,15.58,19.71,24.68,25.84,24.45,21.03,16.69,10.18,4.74
1983,4.00,5.37,7.69,13.60,20.26,24.03,25.29,25.09,22.66,16.61,12.19,6.27
1984,4.15,2.82,12.16,15.62,22.00,26.78,25.62,25.30,20.72,16.27,11.56,5.35
1985,3.82,7.40,11.78,16.38,20.75,25.58,26.15,24.71,22.46,16.32,11.35,6.26
1986,3.44,5.45,8.30,15.20,20.06,24.61,25.37,24.01,22.14,17.63,11.29,5.22
1987,5.82,6.91,10.89,15.44,18.47,23.84,25.43,25.50,23.23,16.29,12.31,7.92
1988,6.11,6.85,10.06,17.29,22.15,25.18,26.25,24.29,22.42,16.93,12.75,7.87
1989,3.33,3.81,9.49,13.90,19.32,24.10,24.98,23.79,21.91,17.69,11.21,7.52
1990,5.39,5.75,9.36,14.72,22.79,25.87,25.89,25.17,23.35,16.84,12.48,6.03
1991,3.30,4.38,9.62,14.25,18.52,24.67,26.12,24.85,22.13,16.06,11.22,7.67
1992,4.54,5.15,8.89,13.37,18.56,24.47,24.87,23.94,20.79,16.74,11.63,8.13
1993,2.75,7.65,8.34,15.77,21.68,24.65,24.40,25.20,22.07,16.50,12.33,7.60
1994,5.01,4.63,11.55,14.20,20.67,25.43,24.98,24.39,20.21,15.56,12.29,6.27
1995,3.58,5.43,8.88,13.17,20.39,25.44,25.18,23.91,21.48,17.12,11.31,5.69
1996,3.76,6.23,10.78,16.07,18.95,23.61,25.37,23.68,22.34,16.05,10.38,5.65
1997,3.17,5.00,9.49,13.60,17.59,23.65,25.65,23.74,22.25,14.57,10.34,5.23
1998,3.89,5.23,8.76,16.27,20.67,24.64,25.61,24.70,21.83,18.40,10.97,6.38
1999,4.36,6.26,10.71,17.67,21.57,25.24,26.26,24.74,23.40,18.33,12.43,7.43
2000,4.19,4.20,9.80,18.22,24.08,24.82,25.45,24.41,21.87,18.29,11.84,7.32
2001,3.97,6.52,10.93,16.52,23.22,24.87,25.05,24.58,21.92,17.91,12.02,7.73
2002,4.90,5.25,11.59,16.70,21.98,24.95,26.04,25.06,20.88,17.95,12.16,5.91
2003,4.66,5.41,9.86,16.10,18.88,25.27,25.45,24.40,22.12,17.32,10.62,6.82
2004,5.14,7.41,13.64,17.40,21.19,24.44,25.65,24.34,22.55,15.80,12.62,7.34
2005,3.79,3.80,11.18,15.45,18.45,25.23,25.18,24.78,22.74,17.62,11.13,6.59
2006,3.81,9.57,11.22,13.01,23.84,24.28,25.99,24.25,21.90,18.99,11.84,5.42
2007,4.86,6.50,9.97,19.22,21.56,24.95,25.13,24.75,22.47,16.32,12.06,5.81
2008,2.58,4.81,14.09,15.72,22.47,26.14,25.61,23.93,21.98,18.59,11.95,7.48
2009,5.78,7.25,11.56,14.95,21.39,24.02,25.74,25.73,22.40,17.27,10.68,6.57
2010,5.96,5.61,13.66,18.68,20.83,23.73,24.69,23.98,21.44,18.92,11.67,5.78
2011,3.88,5.77,11.57,16.02,23.30,26.10,25.44,24.45,21.74,17.85,11.71,5.26
2012,3.12,3.36,10.25,15.48,20.57,25.08,26.58,24.69,21.62,16.67,11.07,6.26
2013,3.98,5.91,10.98,15.66,21.55,25.61,26.43,24.80,23.31,17.99,11.39,6.83
2014,5.44,4.27,10.36,15.48,20.11,25.79,26.38,25.14,22.86,17.70,11.25,5.95
2015,4.91,6.63,9.41,15.86,20.61,25.05,25.30,24.01,21.53,18.16,11.36,6.62
2016,5.61,6.98,10.36,16.55,21.49,26.41,26.14,24.45,23.23,18.25,10.98,6.92
2017,3.80,5.90,10.23,17.14,22.36,25.06,25.96,24.85,22.49,18.83,11.58,6.83
2018,5.75,7.37,13.63,17.59,20.73,25.60,26.22,25.65,22.77,16.86,11.48,6.70
2019,3.95,4.86,9.89,16.76,19.97,24.15,26.31,24.55,23.58,17.42,10.25,5.63
2020,3.25,6.84,10.46,15.19,20.55,24.49,25.91,25.35,21.92,16.74,10.00,4.76
