Variable:,tas
Country:,Afghanistan
Subnational-unit:,Kunduz
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1999,3.95,9.03,11.17,18.44,23.79,28.40,29.70,29.19,24.67,19.23,10.83,7.17
2000,4.28,5.35,11.43,20.98,26.10,28.01,29.87,28.51,23.48,17.22,10.27,6.85
2001,2.42,6.94,12.97,19.22,26.52,29.02,28.89,27.81,23.11,17.51,12.34,6.72
2002,5.10,6.71,13.47,18.09,23.39,27.82,29.94,28.86,23.18,19.43,12.14,3.64
2003,5.17,6.31,10.93,17.14,21.25,27.54,29.72,28.28,23.76,18.50,10.74,5.57
2004,5.53,8.87,13.90,18.34,24.19,28.23,29.56,28.27,24.14,16.39,13.37,6.21
2005,3.57,3.85,13.91,18.19,21.85,28.89,30.00,28.05,24.90,18.31,11.03,6.88
2006,1.43,9.67,13.30,17.86,26.28,28.32,29.78,28.67,23.31,20.14,11.75,3.71
2007,4.15,7.71,11.35,21.39,24.17,29.03,29.70,28.46,24.15,16.27,12.14,4.70
2008,-1.57,3.76,16.17,18.82,26.06,30.53,30.48,28.54,24.02,18.46,10.81,6.15
2009,4.95,8.00,13.47,15.81,23.39,27.09,30.08,29.12,23.87,17.94,10.53,6.36
2010,6.76,5.17,14.02,20.19,22.89,27.41,29.10,28.52,23.10,19.73,11.20,5.40
2011,3.26,5.77,12.11,19.69,26.05,29.66,29.98,28.95,23.65,18.56,9.13,2.59
2012,2.03,2.40,10.46,19.34,23.63,28.41,30.75,29.04,23.71,17.83,9.98,4.21
2013,3.85,6.77,12.24,17.59,23.85,29.15,30.53,29.03,25.43,17.91,11.39,5.71
2014,5.33,1.96,12.02,17.63,24.60,28.97,30.38,29.41,25.23,17.52,9.82,5.25
2015,4.67,7.51,10.46,18.18,23.60,30.11,31.23,27.67,22.88,18.57,10.73,6.17
2016,6.79,7.98,12.76,18.48,23.76,29.78,30.87,29.22,25.53,16.89,9.10,6.05
2017,3.38,4.97,10.78,17.65,25.64,29.56,30.89,28.42,24.18,18.75,12.56,5.47
2018,4.98,7.14,15.46,18.94,23.27,29.09,31.71,29.07,24.42,17.08,10.20,6.55
2019,5.20,6.65,13.04,18.47,23.73,27.17,31.75,28.56,24.24,18.31,8.56,6.76
2020,3.16,7.90,13.61,17.72,24.28,28.13,30.66,28.71,22.27,16.03,8.38,2.59
