Variable:,tas
Country:,Afghanistan
Subnational-unit:,Kunar
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1983,0.45,1.79,3.49,9.57,15.72,19.59,21.69,22.10,19.10,13.08,8.84,3.07
1984,0.86,-1.17,7.85,11.31,17.23,22.34,22.18,22.29,17.24,12.78,8.17,1.64
1985,0.25,3.57,7.46,12.28,16.08,21.16,22.69,21.44,18.95,12.91,8.05,2.99
1986,0.02,1.92,4.21,10.77,15.47,20.22,21.98,20.85,18.66,14.30,7.87,1.82
1987,2.26,3.15,7.03,11.07,14.06,19.37,21.60,22.17,19.50,12.58,8.78,4.50
1988,2.42,2.81,5.76,12.87,17.36,20.96,22.87,21.00,18.82,13.28,9.62,4.56
1989,-0.30,0.08,5.87,9.66,14.69,19.81,21.42,20.64,18.38,14.14,7.77,4.34
1990,1.60,2.03,5.32,10.39,18.11,21.57,22.22,21.99,19.73,13.28,9.17,2.40
1991,-0.48,0.66,5.51,9.91,13.98,20.27,22.47,21.54,18.59,12.48,7.87,4.28
1992,0.95,1.40,4.81,9.29,13.98,20.06,21.32,20.74,17.19,13.18,8.29,4.65
1993,-0.95,3.79,4.21,11.47,17.08,20.27,20.82,21.99,18.49,12.98,8.55,3.90
1994,1.35,0.81,7.41,9.90,16.08,20.97,21.48,21.09,16.69,11.98,8.95,2.79
1995,-0.15,1.59,4.81,8.90,15.88,21.07,21.62,20.59,17.89,13.54,7.87,2.29
1996,0.06,2.39,6.61,11.80,14.38,19.17,21.82,20.39,18.69,12.48,6.97,2.19
1997,-0.55,1.19,5.39,9.35,13.02,19.33,22.12,20.47,18.67,10.98,6.95,1.79
1998,0.19,1.49,4.61,11.94,16.08,20.23,22.01,21.46,18.24,14.75,7.69,2.91
1999,0.84,2.78,6.45,13.42,16.98,20.77,22.59,21.65,19.80,14.84,8.88,3.97
2000,0.49,0.39,5.71,13.90,19.42,20.47,21.89,21.10,18.29,14.78,8.47,3.89
2001,0.29,2.72,6.81,12.14,18.58,20.45,21.52,21.46,18.40,14.38,8.67,4.22
2002,1.29,1.53,7.56,12.40,17.35,20.47,22.52,21.79,17.30,14.38,8.87,2.62
2003,1.24,1.59,5.71,11.80,14.21,20.87,21.86,21.13,18.53,13.82,7.21,3.26
2004,1.51,3.63,9.51,12.97,16.55,19.91,22.01,21.09,18.99,12.21,9.17,3.76
2005,0.16,-0.01,7.05,11.27,14.16,20.94,21.55,21.59,19.19,14.02,7.77,3.13
2006,0.12,5.49,7.05,9.37,19.18,19.94,22.32,21.07,18.22,15.42,8.54,1.88
2007,1.12,2.62,5.81,15.00,16.98,20.84,21.66,21.50,18.94,12.78,8.67,2.32
2008,-1.01,0.85,10.19,11.72,18.02,22.12,22.13,21.05,18.56,14.93,8.33,3.85
2009,2.12,3.50,7.62,10.56,16.58,19.49,22.03,22.42,18.85,13.65,7.33,3.29
2010,2.36,1.79,9.51,14.16,16.08,19.37,21.02,20.79,17.79,15.32,8.27,2.29
2011,0.24,1.89,7.31,11.80,18.68,21.77,21.89,21.20,18.37,14.28,8.24,1.38
2012,-0.51,-0.72,6.05,11.30,15.98,20.57,23.08,21.59,18.11,13.08,7.71,2.58
2013,0.29,2.20,6.97,11.39,16.87,21.17,22.63,21.56,19.61,14.28,7.91,3.45
2014,1.75,0.32,6.22,11.20,15.78,21.37,22.81,21.90,19.20,14.08,7.57,2.59
2015,1.36,2.79,5.35,11.50,15.98,20.81,21.80,20.89,17.89,14.51,7.94,3.13
2016,1.96,3.00,5.74,12.17,16.88,22.04,22.55,21.23,19.61,14.63,7.57,3.35
2017,0.15,2.08,6.41,12.49,17.82,20.64,22.52,21.65,18.99,15.13,8.34,3.39
2018,2.35,3.59,9.48,13.24,16.07,21.26,22.79,22.49,19.19,13.28,8.07,3.22
2019,0.35,1.19,5.82,12.42,15.38,19.67,22.99,21.39,19.89,13.98,6.70,2.17
2020,-0.34,3.06,6.46,10.90,16.38,20.07,22.27,22.19,18.22,12.91,6.47,1.10
